date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:35:15	1619150/1619150	U-----	200	untouched ('')	image/png	etag:CJST5bXriYEDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/b46dd719-deeb-4cd6-aada-4ded9a91991c/Untitled+design.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/b46dd719-deeb-4cd6-aada-4ded9a91991c/Untitled+design.png	(from https://abogadaangel.com/preguntas-frecuentes-inmigracion)
14:35:15	5463982/5463982	U-----	200	untouched ('')	image/png	etag:CPHUk9raqoEDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/541ff1da-b431-4111-8d23-83bce9bd5979/Ohio+Office.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/541ff1da-b431-4111-8d23-83bce9bd5979/Ohio+Office.png	(from https://abogadaangel.com/ubicaciones)
14:35:15	3553768/3553768	U-----	200	untouched ('')	image/png	etag:CLS9oMaq0YMDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/4f8a8f9f-b745-4714-badf-fd6fd0436402/6037-Financial-Dr-Norcross-GA-IMG-1403-1-LargeHighDefinition.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/4f8a8f9f-b745-4714-badf-fd6fd0436402/6037-Financial-Dr-Norcross-GA-IMG-1403-1-LargeHighDefinition.png	(from https://abogadaangel.com/ubicaciones)
14:35:15	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.7a.delayed	(from https://abogadaangel.com/inicio)
14:35:46	155658/155658	U-----	200	untouched ('OK')	text/html	etag:W/%2253e364abbdbea417b586d385f5eea2c4%22	https://abogadaangel.com/austin	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/austin.html	(from https://abogadaangel.com/ubicaciones)
14:35:46	823204/823204	U-----	200	untouched ('')	image/png	etag:CIbpjJ3qnoIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/cf0c9f98-a22b-4100-a028-ce742b814827/chicago+(1).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/cf0c9f98-a22b-4100-a028-ce742b814827/chicago+(1).png	(from https://abogadaangel.com/ubicaciones)
14:35:46	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.7b.delayed	(from https://abogadaangel.com/inicio)
14:35:46	167470/167470	U-----	200	untouched ('OK')	text/html	etag:W/%22e829d3429eaa7af116726db161725c6a%22	https://abogadaangel.com/atlanta	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/atlanta.html	(from https://abogadaangel.com/ubicaciones)
14:35:46	1004622/1004622	U-----	200	untouched ('')	image/jpeg	etag:CIP5g+2ekoMDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/0db7cf94-2665-4737-b4b9-f760173a3b21/DJI_0880-(1).jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/0db7cf94-2665-4737-b4b9-f760173a3b21/DJI_0880-(1).jpg	(from https://abogadaangel.com/ubicaciones)
14:35:46	863666/863666	U-----	200	untouched ('')	image/png	etag:COHS/dLVnoIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/0d71cc24-3bc3-414a-8f6f-fae7d317a4b4/Dallas+(1).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/0d71cc24-3bc3-414a-8f6f-fae7d317a4b4/Dallas+(1).png	(from https://abogadaangel.com/ubicaciones)
14:35:46	171531/171531	U-----	200	untouched ('OK')	text/html	etag:W/%22fb103583f7eb8c8f9c2a7eaadfeb876e%22	https://abogadaangel.com/chicago	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/chicago.html	(from https://abogadaangel.com/ubicaciones)
14:35:46	156004/156004	U-----	200	untouched ('OK')	text/html	etag:W/%225da863258587d48371c32d9e3ac7824e%22	https://abogadaangel.com/dallas	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/dallas.html	(from https://abogadaangel.com/ubicaciones)
14:35:46	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.7c.delayed	(from https://abogadaangel.com/inicio)
14:35:47	747021/747021	U-----	200	untouched ('')	image/jpeg	etag:CMeaprivxYYDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/7e605eac-0605-48a2-b692-068c2824b9cf/Denver+Office+Building.jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/7e605eac-0605-48a2-b692-068c2824b9cf/Denver+Office+Building.jpg	(from https://abogadaangel.com/ubicaciones)
14:35:47	657685/657685	U-----	200	untouched ('')	image/png	etag:CNSBqKz1noIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/a032a66e-bb0b-4526-a3ba-0de9b0d8bac6/Sin+t%c3%adtulo-6.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/a032a66e-bb0b-4526-a3ba-0de9b0d8bac6/Sin+t%c3%adtulo-6.png	(from https://abogadaangel.com/ubicaciones)
14:35:47	153273/153273	U-----	200	untouched ('OK')	text/html	etag:W/%223d57babb96c17ad1ac59204c0498d65e%22	https://abogadaangel.com/denver	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/denver.html	(from https://abogadaangel.com/ubicaciones)
14:35:47	159032/159032	U-----	200	untouched ('OK')	text/html	etag:W/%22d355a7e9de33e2fe151354626dc88635%22	https://abogadaangel.com/houston	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/houston.html	(from https://abogadaangel.com/ubicaciones)
14:35:47	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.7f.delayed	(from https://abogadaangel.com/politica-de-privacidad)
14:35:47	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.80.delayed	(from https://abogadaangel.com/politica-de-cookies)
14:36:18	156270/156270	U-----	200	untouched ('OK')	text/html	etag:W/%22ab135cc4dcf044d985fefc9f54bbec12%22	https://abogadaangel.com/miami	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/miami.html	(from https://abogadaangel.com/ubicaciones)
14:36:18	156463/156463	U-----	200	untouched ('OK')	text/html	etag:W/%22029be7c7f76da82bee07fc034a45b0c3%22	https://abogadaangel.com/pasadena	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/pasadena.html	(from https://abogadaangel.com/ubicaciones)
14:36:23	1037473/1037473	U-----	200	untouched ('')	image/png	etag:CLuWis7hnoIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/e0189dea-259a-4903-b8da-c7c8aeb89195/pasadena+(1).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/e0189dea-259a-4903-b8da-c7c8aeb89195/pasadena+(1).png	(from https://abogadaangel.com/ubicaciones)
14:36:23	1612130/1612130	U-----	200	untouched ('')	image/jpeg	etag:CJni+qiJj4IDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/54efdb15-ed45-4506-a780-0dec01fc32d1/Miami.JPG	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/54efdb15-ed45-4506-a780-0dec01fc32d1/Miami.jpg	(from https://abogadaangel.com/ubicaciones)
14:36:49	155871/155871	U-----	200	untouched ('OK')	text/html	etag:W/%226195fcf1db3814db426afa8da6ad020e%22	https://abogadaangel.com/riverside	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/riverside.html	(from https://abogadaangel.com/ubicaciones)
14:36:54	166367/166367	U-----	200	untouched ('OK')	text/html	etag:W/%2272fd771d8ff2ea6d4fea710f529c062c%22	https://abogadaangel.com/tampa	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/tampa.html	(from https://abogadaangel.com/ubicaciones)
14:36:55	561512/561512	U-----	200	untouched ('')	image/jpeg	etag:CLaXsLfvmIMDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/55ae8920-65fc-4eff-9fa7-36208306ffee/Riverside-Website.jpeg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/55ae8920-65fc-4eff-9fa7-36208306ffee/Riverside-Website.jpg	(from https://abogadaangel.com/ubicaciones)
14:37:00	873788/873788	U-----	200	untouched ('')	image/png	etag:CJi+vIHynoIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/d602c19f-3817-40c6-9dd0-ce6250a0c25c/Tampa+(1).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/d602c19f-3817-40c6-9dd0-ce6250a0c25c/Tampa+(1).png	(from https://abogadaangel.com/ubicaciones)
14:37:25	190979/190979	U-----	200	untouched ('OK')	text/html	etag:W/%223e92cc73037ee582a28bdd2ad1d8d72e%22	https://abogadaangel.com/ontario	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/ontario.html	(from https://abogadaangel.com/ubicaciones)
14:37:26	3934705/3934705	U-----	200	untouched ('')	image/png	etag:CPLIh5/poIMDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/caa64a72-82c9-4d8f-ba98-71f8d14a9475/MicrosoftTeams-image+(4).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/caa64a72-82c9-4d8f-ba98-71f8d14a9475/MicrosoftTeams-image+(4).png	(from https://abogadaangel.com/ubicaciones)
14:37:26	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.84.delayed	(from https://abogadaangel.com/vawa)
14:37:31	395597/395597	U-----	200	untouched ('')	image/jpeg	etag:CIioqYGIuvcCEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/1651262455998-8FLOBO36ZNVTQHX5AGUI/shutterstock_1117095815.jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/1651262455998-8FLOBO36ZNVTQHX5AGUI/shutterstock_1117095815.jpg	(from https://abogadaangel.com/contacto)
14:37:37	115219/115219	U-----	200	untouched ('')	image/png	etag:CKLExYWiqYUDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/32bb3107-7c1c-4583-ad4e-23495bf2271f/spanish+privacy+policy+chart.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/32bb3107-7c1c-4583-ad4e-23495bf2271f/spanish+privacy+policy+chart.png	(from https://abogadaangel.com/politica-de-privacidad)
14:37:37	28820/28820	U-----	200	untouched ('')	image/png	etag:CKPLiayiqYUDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/09d4facc-4a4c-4455-ba43-b23823606eff/spanich+privacy+policy+chart+2.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/09d4facc-4a4c-4455-ba43-b23823606eff/spanich+privacy+policy+chart+2.png	(from https://abogadaangel.com/politica-de-privacidad)
14:37:37	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.85.delayed	(from https://abogadaangel.com/visa-t)
14:37:37	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.86.delayed	(from https://abogadaangel.com/visa-u)
14:37:38	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.87.delayed	(from https://abogadaangel.com/parole-in-place)
14:37:38	306158/306158	U-----	200	untouched ('')	image/jpeg	etag:CN+9sfHmkYEDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/5e5d403e-8598-4b21-994f-31bdd8c66fe9/84f28e61-7662-4894-baa4-253e6ff95768.jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/5e5d403e-8598-4b21-994f-31bdd8c66fe9/84f28e61-7662-4894-baa4-253e6ff95768.jpg	(from https://abogadaangel.com/vawa)
14:37:38	384612/384612	U-----	200	untouched ('')	image/jpeg	etag:CPD9+ZTpkYEDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/17ec7a52-4fa2-45a0-8a6f-f23e9cd3bf70/c560053e-637e-4166-b78c-69bd2475f4a9.jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/17ec7a52-4fa2-45a0-8a6f-f23e9cd3bf70/c560053e-637e-4166-b78c-69bd2475f4a9.jpg	(from https://abogadaangel.com/vawa)
14:37:38	1648112/1648112	U-----	200	untouched ('')	image/png	etag:CJPO/tT5mIEDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/7b311742-4b61-48c7-a7ab-f698e57c5575/Dise%c3%b1o+sin+t%c3%adtulo+(18).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/7b311742-4b61-48c7-a7ab-f698e57c5575/Dise%c3%b1o+sin+t%c3%adtulo+(18).png	(from https://abogadaangel.com/vawa)
14:37:38	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.88.delayed	(from https://abogadaangel.com/ajuste-cubano)
14:37:38	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.8a.delayed	(from https://abogadaangel.com/la-historia-de-angel)
14:37:39	341731/341731	U-----	200	untouched ('')	image/jpeg	etag:CKus1ePft/oCEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/1664377075016-O0P5HI07E3E6K8MCHSWF/unsplash-image-BCyfpZE3aVE.jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/1664377075016-O0P5HI07E3E6K8MCHSWF/unsplash-image-BCyfpZE3aVE.jpg	(from https://abogadaangel.com/la-historia-de-angel)
14:37:39	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.90.delayed	(from https://abogadaangel.com/ohio)
14:38:15	5463982/5463982	U-----	200	untouched ('')	image/png	etag:CMCPx9LaqoEDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/028bf84f-a726-4fe5-92e9-55e8a4cc32fe/Ohio+Office.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/028bf84f-a726-4fe5-92e9-55e8a4cc32fe/Ohio+Office.png	(from https://abogadaangel.com/ohio)
14:38:15	51932/51932	U-----	200	untouched ('')	image/png	etag:CL/t0eeysIIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/47bb6b4b-97ff-4e59-9209-b2786c8947b5/Llame+a+la+Abogada+Angel.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/47bb6b4b-97ff-4e59-9209-b2786c8947b5/Llame+a+la+Abogada+Angel.png	(from https://abogadaangel.com/ohio)
14:38:15	49811/49811	U-----	200	untouched ('')	image/png	etag:CNT1oef7qoEDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/8a279c09-dd94-4977-aa91-04913aa995d8/Dise%c3%b1o+sin+t%c3%adtulo+(22).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/8a279c09-dd94-4977-aa91-04913aa995d8/Dise%c3%b1o+sin+t%c3%adtulo+(22).png	(from https://abogadaangel.com/ohio)
14:38:15	37262/37262	U-----	200	untouched ('')	image/png	etag:CMarvuCysIIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/d9510e42-3d67-4ef8-9e28-692482447ea0/Llame+a+la+Abogada+Angel+(1).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/d9510e42-3d67-4ef8-9e28-692482447ea0/Llame+a+la+Abogada+Angel+(1).png	(from https://abogadaangel.com/ohio)
14:38:16	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.94.delayed	(from https://abogadaangel.com/atlanta)
14:38:53	21229/21229	U-----	200	untouched ('')	image/png	etag:CKThjJ78qoEDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/3fbead8a-3074-43b0-bb6e-49935cd00c08/Dise%c3%b1o+sin+t%c3%adtulo+(21).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/3fbead8a-3074-43b0-bb6e-49935cd00c08/Dise%c3%b1o+sin+t%c3%adtulo+(21).png	(from https://abogadaangel.com/ohio)
14:38:53	3553768/3553768	U-----	200	untouched ('')	image/png	etag:CLrD5Y2i0YMDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/1ed4830c-b58c-4113-89ac-287dd8480b1b/6037-Financial-Dr-Norcross-GA-IMG-1403-1-LargeHighDefinition.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/1ed4830c-b58c-4113-89ac-287dd8480b1b/6037-Financial-Dr-Norcross-GA-IMG-1403-1-LargeHighDefinition.png	(from https://abogadaangel.com/atlanta)
14:38:53	37262/37262	U-----	200	untouched ('')	image/png	etag:CN7J14WdsIIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/b364069e-f877-4bcf-8a83-c0125c4907f5/Llame+a+la+Abogada+Angel+(1).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/b364069e-f877-4bcf-8a83-c0125c4907f5/Llame+a+la+Abogada+Angel+(1).png	(from https://abogadaangel.com/atlanta)
14:38:53	51932/51932	U-----	200	untouched ('')	image/png	etag:CP//ofycsIIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/f21ef9cb-ead5-49d9-923c-b1fd82e15a5c/Llame+a+la+Abogada+Angel.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/f21ef9cb-ead5-49d9-923c-b1fd82e15a5c/Llame+a+la+Abogada+Angel.png	(from https://abogadaangel.com/atlanta)
14:38:53	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.98.delayed	(from https://abogadaangel.com/austin)
14:38:53	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.9c.delayed	(from https://abogadaangel.com/chicago)
14:39:31	999519/999519	U-----	200	untouched ('')	image/jpeg	etag:CLOirImfkoMDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/4dfd043a-e3d9-4f57-8133-bc37af1c7ffb/DJI_0880-(1).jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/4dfd043a-e3d9-4f57-8133-bc37af1c7ffb/DJI_0880-(1).jpg	(from https://abogadaangel.com/austin)
14:39:31	37262/37262	U-----	200	untouched ('')	image/png	etag:CKnf36GTsIIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/4c160f23-98e7-4b7a-be5f-f173e7b7f92d/Llame+a+la+Abogada+Angel+(1).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/4c160f23-98e7-4b7a-be5f-f173e7b7f92d/Llame+a+la+Abogada+Angel+(1).png	(from https://abogadaangel.com/austin)
14:39:31	51932/51932	U-----	200	untouched ('')	image/png	etag:CPLqqNmSsIIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/bbfca1a8-e52f-4207-88dc-8a9f0f256df2/Llame+a+la+Abogada+Angel.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/bbfca1a8-e52f-4207-88dc-8a9f0f256df2/Llame+a+la+Abogada+Angel.png	(from https://abogadaangel.com/austin)
14:39:31	823204/823204	U-----	200	untouched ('')	image/png	etag:CKXavYfqnoIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/8b772124-e26a-4245-a5c4-8cf1115f8e6e/chicago+(1).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/8b772124-e26a-4245-a5c4-8cf1115f8e6e/chicago+(1).png	(from https://abogadaangel.com/chicago)
14:39:31	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.a0.delayed	(from https://abogadaangel.com/dallas)
14:40:08	37262/37262	U-----	200	untouched ('')	image/png	etag:CLn7pJuUsIIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/cc11cebb-18a9-48a7-9d65-7669066e722c/Llame+a+la+Abogada+Angel+(1).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/cc11cebb-18a9-48a7-9d65-7669066e722c/Llame+a+la+Abogada+Angel+(1).png	(from https://abogadaangel.com/chicago)
14:40:08	51932/51932	U-----	200	untouched ('')	image/png	etag:CLmP2KOUsIIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/47be7635-68f7-4b10-8f29-f1c29059f35a/Llame+a+la+Abogada+Angel.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/47be7635-68f7-4b10-8f29-f1c29059f35a/Llame+a+la+Abogada+Angel.png	(from https://abogadaangel.com/chicago)
14:40:08	863666/863666	U-----	200	untouched ('')	image/png	etag:CInl7qnVnoIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/5e244732-3224-4b62-888a-fdac4cb0dcf3/Dallas+(1).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/5e244732-3224-4b62-888a-fdac4cb0dcf3/Dallas+(1).png	(from https://abogadaangel.com/dallas)
14:40:08	37262/37262	U-----	200	untouched ('')	image/png	etag:CKmwxqqqsIIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/820c9b9d-c822-474d-b389-1a26a9ad2f32/Llame+a+la+Abogada+Angel+(1).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/820c9b9d-c822-474d-b389-1a26a9ad2f32/Llame+a+la+Abogada+Angel+(1).png	(from https://abogadaangel.com/dallas)
14:40:08	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.a2.delayed	(from https://abogadaangel.com/denver)
14:40:08	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.a6.delayed	(from https://abogadaangel.com/houston)
14:40:45	51932/51932	U-----	200	untouched ('')	image/png	etag:CNPCwrWqsIIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/63ea4af7-be25-4322-9844-f4ca678e9df4/Llame+a+la+Abogada+Angel.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/63ea4af7-be25-4322-9844-f4ca678e9df4/Llame+a+la+Abogada+Angel.png	(from https://abogadaangel.com/dallas)
14:40:46	747021/747021	U-----	200	untouched ('')	image/jpeg	etag:CNrK1J2wxYYDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/73b731d3-3cf1-4edc-adfa-81d11ecb19da/Image+(16).jpg	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/73b731d3-3cf1-4edc-adfa-81d11ecb19da/Image+(16).jpg	(from https://abogadaangel.com/denver)
14:40:46	5666770/5666770	U-----	200	untouched ('')	image/png	etag:CPnhg+WE4oEDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/b00921a5-324d-4b1d-9407-2fff5c3bbaed/Houston.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/b00921a5-324d-4b1d-9407-2fff5c3bbaed/Houston.png	(from https://abogadaangel.com/houston)
14:40:46	37262/37262	U-----	200	untouched ('')	image/png	etag:CNLky+ajsIIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/ea1a9877-d1dc-4011-8246-ad65658b5560/Llame+a+la+Abogada+Angel+(1).png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/ea1a9877-d1dc-4011-8246-ad65658b5560/Llame+a+la+Abogada+Angel+(1).png	(from https://abogadaangel.com/houston)
14:40:46	0/-1	---M--	301	error ('')			https://abogadaangel.com/inmigration	C:/My%20Web%20Sites/smartpathtoamerica/abogadaangel.com/inmigration.aa.delayed	(from https://abogadaangel.com/miami)
14:41:22	51932/51932	U-----	200	untouched ('')	image/png	etag:CJO/i+GjsIIDEAE=	https://images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/c56878e7-6fea-469e-a8c4-996ff9da996f/Llame+a+la+Abogada+Angel.png	C:/My%20Web%20Sites/smartpathtoamerica/images.squarespace-cdn.com/content/v1/626c43dcb8fc365653a662d5/c56878e7-6fea-469e-a8c4-996ff9da996f/Llame+a+la+Abogada+Angel.png	(from https://abogadaangel.com/houston)
